COMPOUND_ID	ASSAY_ID	STATUS	VALUE	UNIT	SUPPLIER
DNDI65425	122428	=	9	%	SCYNEXIS
DNDI65427	122428	=	-4	%	SCYNEXIS
DNDI65429	122428	=	6	%	SCYNEXIS
DNDI65431	122428	=	-5	%	SCYNEXIS
DNDI65433	122428	=	0	%	SCYNEXIS
DNDI65435	122428	=	-1	%	SCYNEXIS
DNDI65439	122428	=	12	%	SCYNEXIS
DNDI65455	122428	=	5	%	SCYNEXIS
DNDI65475	122428	=	4	%	SCYNEXIS
DNDI65477	122428	=	2	%	SCYNEXIS
DNDI65491	122428	=	12	%	SCYNEXIS
DNDI65493	122428	=	7	%	SCYNEXIS
DNDI65495	122428	=	-2	%	SCYNEXIS
DNDI65499	122428	=	4	%	SCYNEXIS
DNDI65501	122428	=	7	%	SCYNEXIS
DNDI65503	122428	=	-2	%	SCYNEXIS
DNDI65505	122428	=	0	%	SCYNEXIS
DNDI65509	122428	=	40	%	SCYNEXIS
DNDI65513	122428	=	7	%	SCYNEXIS
DNDI65515	122428	=	-1	%	SCYNEXIS
DNDI65517	122428	=	0	%	SCYNEXIS
DNDI65519	122428	=	11	%	SCYNEXIS
DNDI65521	122428	=	-12	%	SCYNEXIS
DNDI65523	1000986	=	1.78	ug/ml	SCYNEXIS
DNDI65523	122428	=	99	%	SCYNEXIS
DNDI65523	1000986	=	4.05	ug/ml	SCYNEXIS
DNDI65539	122428	=	-6	%	SCYNEXIS
DNDI65541	122428	=	2	%	SCYNEXIS
DNDI65559	122428	=	11	%	SCYNEXIS
DNDI65583	122428	=	2	%	SCYNEXIS
DNDI65585	122428	=	-2	%	SCYNEXIS
DNDI65587	122428	=	22	%	SCYNEXIS
DNDI65589	122428	=	0	%	SCYNEXIS
DNDI65607	122428	=	17	%	SCYNEXIS
DNDI65620	122428	=	34	%	SCYNEXIS
DNDI65623	122428	=	0	%	SCYNEXIS
DNDI65631	122428	=	-2	%	SCYNEXIS
DNDI65635	122428	=	2	%	SCYNEXIS
DNDI65653	122428	=	-1	%	SCYNEXIS
DNDI65659	122428	=	-4	%	SCYNEXIS
DNDI65660	122428	=	1	%	SCYNEXIS
DNDI65661	122428	=	-2	%	SCYNEXIS
DNDI65663	122428	=	12	%	SCYNEXIS
DNDI65666	122428	=	11	%	SCYNEXIS
DNDI65667	122428	=	1	%	SCYNEXIS
DNDI65669	122428	=	5	%	SCYNEXIS
DNDI65671	122428	=	4	%	SCYNEXIS
DNDI65677	122428	=	6	%	SCYNEXIS
DNDI65679	122428	=	-3	%	SCYNEXIS
DNDI65705	122428	=	18	%	SCYNEXIS
DNDI65707	122428	=	-2	%	SCYNEXIS
DNDI65708	122428	=	3	%	SCYNEXIS
DNDI65709	122428	=	5	%	SCYNEXIS
DNDI65711	122428	=	20	%	SCYNEXIS
DNDI65715	122428	=	8	%	SCYNEXIS
DNDI65717	122428	=	22	%	SCYNEXIS
DNDI65729	122428	=	1	%	SCYNEXIS
DNDI65733	122428	=	5	%	SCYNEXIS
DNDI65745	122428	=	2	%	SCYNEXIS
DNDI65749	122428	=	4	%	SCYNEXIS
DNDI65760	1000986	=	3.09	ug/ml	SCYNEXIS
DNDI65760	122428	=	99	%	SCYNEXIS
DNDI65760	1000986	=	1.87	ug/ml	SCYNEXIS
DNDI65782	122428	=	10	%	SCYNEXIS
DNDI65791	122428	=	-9	%	SCYNEXIS
DNDI65795	122428	=	0	%	SCYNEXIS
DNDI65797	122428	=	3	%	SCYNEXIS
DNDI65815	122428	=	0	%	SCYNEXIS
DNDI65817	122428	=	7	%	SCYNEXIS
DNDI65821	122428	=	8	%	SCYNEXIS
DNDI65832	122428	=	3	%	SCYNEXIS
DNDI65841	122428	=	2	%	SCYNEXIS
DNDI65843	122428	=	-5	%	SCYNEXIS
DNDI65845	122428	=	2	%	SCYNEXIS
DNDI65863	122428	=	-1	%	SCYNEXIS
DNDI65865	122428	=	17	%	SCYNEXIS
DNDI65867	122428	=	2	%	SCYNEXIS
DNDI65869	122428	=	0	%	SCYNEXIS
DNDI65872	122428	=	20	%	SCYNEXIS
DNDI65884	122428	=	1	%	SCYNEXIS
DNDI65887	122428	=	2	%	SCYNEXIS
DNDI65889	122428	=	11	%	SCYNEXIS
DNDI65891	122428	=	7	%	SCYNEXIS
DNDI65893	122428	=	-10	%	SCYNEXIS
DNDI65936	122428	=	5	%	SCYNEXIS
DNDI65937	122428	=	52	%	SCYNEXIS
DNDI65938	122428	=	4	%	SCYNEXIS
DNDI65939	122428	=	18	%	SCYNEXIS
DNDI65940	122428	=	-2	%	SCYNEXIS
DNDI65944	122428	=	2	%	SCYNEXIS
DNDI65945	122428	=	-5	%	SCYNEXIS
DNDI65950	122428	=	40	%	SCYNEXIS
DNDI65958	122428	=	-2	%	SCYNEXIS
DNDI65959	122428	=	7	%	SCYNEXIS
DNDI65960	122428	=	11	%	SCYNEXIS
DNDI65961	122428	=	48	%	SCYNEXIS
DNDI65967	122428	=	-2	%	SCYNEXIS
DNDI65978	122428	=	-8	%	SCYNEXIS
DNDI65980	122428	=	9	%	SCYNEXIS
DNDI65981	122428	=	13	%	SCYNEXIS
DNDI65984	122428	=	-3	%	SCYNEXIS
DNDI65986	122428	=	-2	%	SCYNEXIS
DNDI65988	122428	=	-2	%	SCYNEXIS
DNDI65989	122428	=	-9	%	SCYNEXIS
DNDI65994	122428	=	-3	%	SCYNEXIS
DNDI65997	122428	=	7	%	SCYNEXIS
DNDI65998	122428	=	4	%	SCYNEXIS
DNDI65999	122428	=	3	%	SCYNEXIS
DNDI66002	122428	=	-4	%	SCYNEXIS
DNDI66003	122428	=	-3	%	SCYNEXIS
DNDI66008	122428	=	4	%	SCYNEXIS
DNDI66018	122428	=	1	%	SCYNEXIS
DNDI66019	122428	=	-4	%	SCYNEXIS
DNDI66020	122428	=	-7	%	SCYNEXIS
DNDI66024	122428	=	6	%	SCYNEXIS
DNDI66030	122428	=	-6	%	SCYNEXIS
DNDI66031	122428	=	-4	%	SCYNEXIS
DNDI66033	122428	=	2	%	SCYNEXIS
DNDI66035	122428	=	12	%	SCYNEXIS
DNDI66037	122428	=	58	%	SCYNEXIS
DNDI66038	122428	=	-8	%	SCYNEXIS
DNDI66042	122428	=	7	%	SCYNEXIS
DNDI66044	122428	=	2	%	SCYNEXIS
DNDI66045	122428	=	-2	%	SCYNEXIS
DNDI66045	122428	=	-1	%	SCYNEXIS
DNDI66046	122428	=	1	%	SCYNEXIS
DNDI66046	122428	=	2	%	SCYNEXIS
DNDI66047	122428	=	6	%	SCYNEXIS
DNDI66047	122428	=	11	%	SCYNEXIS
DNDI66048	122428	=	4	%	SCYNEXIS
DNDI66053	122428	=	-3	%	SCYNEXIS
DNDI66056	122428	=	-1	%	SCYNEXIS
DNDI66060	122428	=	11	%	SCYNEXIS
DNDI66062	122428	=	-5	%	SCYNEXIS
DNDI66090	1000986	=	1.07	ug/ml	SCYNEXIS
DNDI66090	122428	=	98	%	SCYNEXIS
DNDI66090	1004728	>	50	ug/ml	SCYNEXIS
DNDI66090	1000986	=	.54	ug/ml	SCYNEXIS
DNDI66092	122428	=	2	%	SCYNEXIS
DNDI66093	122428	=	9	%	SCYNEXIS
DNDI66097	122428	=	-16	%	SCYNEXIS
DNDI66107	122428	=	-5	%	SCYNEXIS
DNDI66108	122428	=	0	%	SCYNEXIS
DNDI66109	122428	=	18	%	SCYNEXIS
DNDI66110	122428	=	0	%	SCYNEXIS
DNDI66121	122428	=	1	%	SCYNEXIS
DNDI66123	122428	=	-8	%	SCYNEXIS
DNDI66125	122428	=	73	%	SCYNEXIS
DNDI66137	122428	=	-37	%	SCYNEXIS
DNDI66139	122428	=	-22	%	SCYNEXIS
DNDI66141	122428	=	-10	%	SCYNEXIS
DNDI66143	122428	=	-26	%	SCYNEXIS
DNDI66149	122428	=	-17	%	SCYNEXIS
DNDI66161	122428	=	-33	%	SCYNEXIS
DNDI66167	122428	=	-33	%	SCYNEXIS
DNDI66169	122428	=	-22	%	SCYNEXIS
DNDI66171	122428	=	-26	%	SCYNEXIS
DNDI66173	122428	=	-5	%	SCYNEXIS
DNDI66175	122428	=	6	%	SCYNEXIS
DNDI66177	122428	=	1	%	SCYNEXIS
DNDI66179	122428	=	6	%	SCYNEXIS
DNDI66189	122428	=	-16	%	SCYNEXIS
DNDI66197	122428	=	42	%	SCYNEXIS
DNDI66199	122428	=	17	%	SCYNEXIS
DNDI66217	122428	=	0	%	SCYNEXIS
DNDI66219	122428	=	-15	%	SCYNEXIS
DNDI66231	122428	=	72	%	SCYNEXIS
DNDI66233	122428	=	-17	%	SCYNEXIS
DNDI66235	122428	=	-17	%	SCYNEXIS
DNDI66237	122428	=	-3	%	SCYNEXIS
DNDI66239	122428	=	25	%	SCYNEXIS
DNDI66241	122428	=	-1	%	SCYNEXIS
DNDI66243	122428	=	2	%	SCYNEXIS
DNDI66245	122428	=	13	%	SCYNEXIS
DNDI66247	122428	=	22	%	SCYNEXIS
DNDI66249	122428	=	5	%	SCYNEXIS
DNDI66261	122428	=	28	%	SCYNEXIS
DNDI66263	122428	=	4	%	SCYNEXIS
DNDI66265	122428	=	1	%	SCYNEXIS
DNDI66283	122428	=	-18	%	SCYNEXIS
DNDI66285	122428	=	8	%	SCYNEXIS
DNDI66289	122428	=	99	%	SCYNEXIS
DNDI66289	1000986	>	5	ug/ml	SCYNEXIS
DNDI66302	122428	=	-4	%	SCYNEXIS
DNDI66303	122428	=	24	%	SCYNEXIS
DNDI66317	122428	=	-2	%	SCYNEXIS
DNDI66318	122428	=	9	%	SCYNEXIS
DNDI66319	122428	=	5	%	SCYNEXIS
DNDI66324	122428	=	-2	%	SCYNEXIS
DNDI66328	122428	=	0	%	SCYNEXIS
DNDI66329	122428	=	-19	%	SCYNEXIS
DNDI66330	122428	=	0	%	SCYNEXIS
DNDI66332	122428	=	-15	%	SCYNEXIS
DNDI66336	122428	=	8	%	SCYNEXIS
DNDI66347	122428	=	-4	%	SCYNEXIS
DNDI66354	122428	=	-3	%	SCYNEXIS
DNDI66356	122428	=	-3	%	SCYNEXIS
DNDI66360	122428	=	8	%	SCYNEXIS
DNDI66364	122428	=	7	%	SCYNEXIS
DNDI66365	122428	=	-7	%	SCYNEXIS
DNDI66366	122428	=	7	%	SCYNEXIS
DNDI66366	122428	=	-11	%	SCYNEXIS
DNDI66367	122428	=	-24	%	SCYNEXIS
DNDI66367	122428	=	11	%	SCYNEXIS
DNDI66374	122428	=	-11	%	SCYNEXIS
DNDI66375	122428	=	-10	%	SCYNEXIS
DNDI66376	122428	=	10	%	SCYNEXIS
DNDI66386	122428	=	9	%	SCYNEXIS
DNDI66389	122428	=	-3	%	SCYNEXIS
DNDI66390	122428	=	-5	%	SCYNEXIS
DNDI66391	122428	=	-1	%	SCYNEXIS
DNDI66395	122428	=	-8	%	SCYNEXIS
DNDI66396	122428	=	3	%	SCYNEXIS
DNDI66410	122428	=	4	%	SCYNEXIS
DNDI66412	122428	=	-12	%	SCYNEXIS
DNDI66413	122428	=	-1	%	SCYNEXIS
DNDI66414	122428	=	-11	%	SCYNEXIS
DNDI66415	122428	=	-1	%	SCYNEXIS
DNDI66417	122428	=	-10	%	SCYNEXIS
DNDI66419	122428	=	-12	%	SCYNEXIS
DNDI66423	122428	=	2	%	SCYNEXIS
DNDI66440	122428	=	1	%	SCYNEXIS
DNDI66441	122428	=	-6	%	SCYNEXIS
DNDI66443	122428	=	-12	%	SCYNEXIS
DNDI66444	122428	=	1	%	SCYNEXIS
DNDI66445	122428	=	-11	%	SCYNEXIS
DNDI66447	122428	=	-16	%	SCYNEXIS
DNDI66450	122428	=	18	%	SCYNEXIS
DNDI66464	122428	=	-7	%	SCYNEXIS
DNDI66465	122428	=	1	%	SCYNEXIS
DNDI66472	122428	=	18	%	SCYNEXIS
DNDI66483	122428	=	3	%	SCYNEXIS
DNDI66484	122428	=	-7	%	SCYNEXIS
DNDI66485	122428	=	-3	%	SCYNEXIS
DNDI66509	122428	=	-15	%	SCYNEXIS
DNDI66514	122428	=	4	%	SCYNEXIS
DNDI66515	122428	=	-16	%	SCYNEXIS
DNDI66525	122428	=	1	%	SCYNEXIS
DNDI66529	122428	=	-25	%	SCYNEXIS
DNDI66531	122428	=	4	%	SCYNEXIS
DNDI66534	122428	=	2	%	SCYNEXIS
DNDI66535	122428	=	-2	%	SCYNEXIS
DNDI66538	122428	=	1	%	SCYNEXIS
DNDI66539	122428	=	-7	%	SCYNEXIS
DNDI66540	122428	=	11	%	SCYNEXIS
DNDI66541	122428	=	-11	%	SCYNEXIS
DNDI66542	122428	=	1	%	SCYNEXIS
DNDI66543	122428	=	-9	%	SCYNEXIS
DNDI66546	122428	=	-4	%	SCYNEXIS
DNDI66547	122428	=	-25	%	SCYNEXIS
DNDI66555	122428	=	4	%	SCYNEXIS
DNDI66564	122428	=	-7	%	SCYNEXIS
DNDI66565	122428	=	-27	%	SCYNEXIS
DNDI66567	122428	=	4	%	SCYNEXIS
DNDI66571	122428	=	-26	%	SCYNEXIS
DNDI66577	122428	=	-15	%	SCYNEXIS
DNDI66584	122428	=	-10	%	SCYNEXIS
DNDI66588	122428	=	-8	%	SCYNEXIS
DNDI66589	122428	=	-29	%	SCYNEXIS
DNDI66592	122428	=	12	%	SCYNEXIS
DNDI66593	122428	=	-24	%	SCYNEXIS
DNDI66595	122428	=	-18	%	SCYNEXIS
DNDI66597	122428	=	-4	%	SCYNEXIS
DNDI66598	122428	=	31	%	SCYNEXIS
DNDI66603	122428	=	-5	%	SCYNEXIS
DNDI66606	122428	=	9	%	SCYNEXIS
DNDI66607	122428	=	11	%	SCYNEXIS
DNDI66608	122428	=	-3	%	SCYNEXIS
DNDI66610	122428	=	6	%	SCYNEXIS
DNDI66611	122428	=	6	%	SCYNEXIS
DNDI66612	122428	=	-1	%	SCYNEXIS
DNDI66613	122428	=	-23	%	SCYNEXIS
DNDI66616	122428	=	45	%	SCYNEXIS
DNDI66618	122428	=	0	%	SCYNEXIS
DNDI66621	122428	=	-6	%	SCYNEXIS
DNDI66630	122428	=	12	%	SCYNEXIS
DNDI66631	122428	=	9	%	SCYNEXIS
DNDI66632	122428	=	-1	%	SCYNEXIS
DNDI66633	122428	=	-3	%	SCYNEXIS
DNDI66634	122428	=	10	%	SCYNEXIS
DNDI66635	122428	=	3	%	SCYNEXIS
DNDI66636	122428	=	3	%	SCYNEXIS
DNDI66637	122428	=	-14	%	SCYNEXIS
DNDI66638	122428	=	9	%	SCYNEXIS
DNDI66639	122428	=	-2	%	SCYNEXIS
DNDI66640	122428	=	-8	%	SCYNEXIS
DNDI66642	122428	=	-3	%	SCYNEXIS
DNDI66643	122428	=	-7	%	SCYNEXIS
DNDI66662	122428	=	7	%	SCYNEXIS
DNDI66663	122428	=	-8	%	SCYNEXIS
DNDI66668	122428	=	9	%	SCYNEXIS
DNDI66669	122428	=	-7	%	SCYNEXIS
DNDI66671	122428	=	-18	%	SCYNEXIS
DNDI66672	122428	=	5	%	SCYNEXIS
DNDI66673	122428	=	-10	%	SCYNEXIS
DNDI66675	122428	=	-8	%	SCYNEXIS
DNDI66676	122428	=	11	%	SCYNEXIS
DNDI66680	122428	=	14	%	SCYNEXIS
DNDI66682	122428	=	23	%	SCYNEXIS
DNDI66684	122428	=	21	%	SCYNEXIS
DNDI66686	122428	=	14	%	SCYNEXIS
DNDI66690	122428	=	14	%	SCYNEXIS
DNDI66692	122428	=	55	%	SCYNEXIS
DNDI66702	122428	=	0	%	SCYNEXIS
DNDI66704	122428	=	58	%	SCYNEXIS
DNDI66714	122428	=	6	%	SCYNEXIS
DNDI66724	122428	=	17	%	SCYNEXIS
DNDI66730	122428	=	6	%	SCYNEXIS
DNDI66732	122428	=	-20	%	SCYNEXIS
DNDI66742	122428	=	-4	%	SCYNEXIS
DNDI66752	122428	=	-6	%	SCYNEXIS
DNDI66754	122428	=	20	%	SCYNEXIS
DNDI66754	122428	=	5	%	SCYNEXIS
DNDI66762	122428	=	6	%	SCYNEXIS
DNDI66764	122428	=	38	%	SCYNEXIS
DNDI66766	122428	=	52	%	SCYNEXIS
DNDI66768	122428	=	1	%	SCYNEXIS
DNDI66770	122428	=	4	%	SCYNEXIS
DNDI66774	122428	=	5	%	SCYNEXIS
DNDI66776	122428	=	5	%	SCYNEXIS
DNDI66776	122428	=	14	%	SCYNEXIS
DNDI66778	122428	=	15	%	SCYNEXIS
DNDI66789	122428	=	9	%	SCYNEXIS
DNDI66790	122428	=	13	%	SCYNEXIS
DNDI66790	122428	=	6	%	SCYNEXIS
DNDI66791	122428	=	-9	%	SCYNEXIS
DNDI66794	122428	=	20	%	SCYNEXIS
DNDI66796	122428	=	18	%	SCYNEXIS
DNDI66798	122428	=	-1	%	SCYNEXIS
DNDI66800	122428	=	6	%	SCYNEXIS
DNDI66802	122428	=	16	%	SCYNEXIS
DNDI66804	122428	=	-2	%	SCYNEXIS
DNDI66806	122428	=	6	%	SCYNEXIS
DNDI66814	122428	=	14	%	SCYNEXIS
DNDI66820	122428	=	3	%	SCYNEXIS
DNDI66830	122428	=	-4	%	SCYNEXIS
DNDI66844	122428	=	98	%	SCYNEXIS
DNDI66844	1004728	=	33.6	ug/ml	SCYNEXIS
DNDI66844	1000986	=	.62	ug/ml	SCYNEXIS
DNDI66844	1000986	=	1.33	ug/ml	SCYNEXIS
DNDI66852	122428	=	9	%	SCYNEXIS
DNDI66856	122428	=	86	%	SCYNEXIS
DNDI66856	1000986	=	2.02	ug/ml	SCYNEXIS
DNDI66876	122428	=	3	%	SCYNEXIS
DNDI66877	122428	=	-4	%	SCYNEXIS
DNDI66878	122428	=	-7	%	SCYNEXIS
DNDI66887	122428	=	-5	%	SCYNEXIS
DNDI66889	122428	=	-15	%	SCYNEXIS
DNDI66891	122428	=	-3	%	SCYNEXIS
DNDI66893	122428	=	-11	%	SCYNEXIS
DNDI66902	122428	=	-8	%	SCYNEXIS
DNDI66903	122428	=	-5	%	SCYNEXIS
DNDI66906	122428	=	23	%	SCYNEXIS
DNDI66914	122428	=	-2	%	SCYNEXIS
DNDI66915	122428	=	-3	%	SCYNEXIS
DNDI66921	122428	=	-7	%	SCYNEXIS
DNDI66923	122428	=	-8	%	SCYNEXIS
DNDI66935	122428	=	-8	%	SCYNEXIS
DNDI66941	122428	=	94	%	SCYNEXIS
DNDI66941	1000986	>	5	ug/ml	SCYNEXIS
DNDI66943	122428	=	8	%	SCYNEXIS
DNDI66947	122428	=	-1	%	SCYNEXIS
DNDI66948	122428	=	-1	%	SCYNEXIS
DNDI66950	122428	=	2	%	SCYNEXIS
DNDI66951	122428	=	-6	%	SCYNEXIS
DNDI66961	122428	=	-20	%	SCYNEXIS
DNDI66963	122428	=	6	%	SCYNEXIS
DNDI66964	122428	=	-9	%	SCYNEXIS
DNDI66965	122428	=	-11	%	SCYNEXIS
DNDI66967	122428	=	22	%	SCYNEXIS
DNDI66974	1000986	=	2.68	ug/ml	SCYNEXIS
DNDI66974	122428	=	99	%	SCYNEXIS
DNDI66974	1004728	=	42.2	ug/ml	SCYNEXIS
DNDI66974	1000986	=	1.13	ug/ml	SCYNEXIS
DNDI66978	122428	=	74	%	SCYNEXIS
DNDI66979	122428	=	20	%	SCYNEXIS
DNDI66980	122428	=	9	%	SCYNEXIS
DNDI66981	122428	=	-10	%	SCYNEXIS
DNDI66982	122428	=	-4	%	SCYNEXIS
DNDI66983	122428	=	0	%	SCYNEXIS
DNDI66985	122428	=	-4	%	SCYNEXIS
DNDI66987	122428	=	0	%	SCYNEXIS
DNDI66988	122428	=	23	%	SCYNEXIS
DNDI66990	122428	=	0	%	SCYNEXIS
DNDI66991	122428	=	2	%	SCYNEXIS
DNDI66995	122428	=	-29	%	SCYNEXIS
DNDI67000	122428	=	75	%	SCYNEXIS
DNDI67000	1000986	=	4.34	ug/ml	SCYNEXIS
DNDI67003	122428	=	5	%	SCYNEXIS
DNDI67004	122428	=	-4	%	SCYNEXIS
DNDI67005	122428	=	-4	%	SCYNEXIS
DNDI67006	122428	=	-10	%	SCYNEXIS
DNDI67007	122428	=	-7	%	SCYNEXIS
DNDI67008	122428	=	-4	%	SCYNEXIS
DNDI67025	122428	=	-2	%	SCYNEXIS
DNDI67027	122428	=	-12	%	SCYNEXIS
DNDI67033	122428	=	35	%	SCYNEXIS
DNDI67047	122428	=	7	%	SCYNEXIS
DNDI67061	122428	=	-4	%	SCYNEXIS
DNDI67063	122428	=	3	%	SCYNEXIS
DNDI67070	122428	=	38	%	SCYNEXIS
DNDI67073	122428	=	-15	%	SCYNEXIS
DNDI67075	122428	=	2	%	SCYNEXIS
DNDI67076	122428	=	12	%	SCYNEXIS
DNDI67077	122428	=	-12	%	SCYNEXIS
DNDI67088	122428	=	13	%	SCYNEXIS
DNDI67091	122428	=	-16	%	SCYNEXIS
DNDI67092	122428	=	23	%	SCYNEXIS
DNDI67095	122428	=	-24	%	SCYNEXIS
DNDI67097	122428	=	0	%	SCYNEXIS
DNDI67098	122428	=	9	%	SCYNEXIS
DNDI67100	122428	=	8	%	SCYNEXIS
DNDI67105	122428	=	-3	%	SCYNEXIS
DNDI67107	122428	=	15	%	SCYNEXIS
DNDI67108	122428	=	27	%	SCYNEXIS
DNDI67111	122428	=	-1	%	SCYNEXIS
DNDI67111	122428	=	-3	%	SCYNEXIS
DNDI67119	122428	=	-22	%	SCYNEXIS
DNDI67120	122428	=	22	%	SCYNEXIS
DNDI67124	122428	=	13	%	SCYNEXIS
DNDI67125	122428	=	-15	%	SCYNEXIS
DNDI67129	122428	=	-11	%	SCYNEXIS
DNDI67131	122428	=	-1	%	SCYNEXIS
DNDI67132	122428	=	50	%	SCYNEXIS
DNDI67139	122428	=	-13	%	SCYNEXIS
DNDI67142	122428	=	18	%	SCYNEXIS
DNDI67145	122428	=	-10	%	SCYNEXIS
DNDI67149	122428	=	4	%	SCYNEXIS
DNDI67151	122428	=	-11	%	SCYNEXIS
DNDI67154	122428	=	58	%	SCYNEXIS
DNDI67155	122428	=	-3	%	SCYNEXIS
DNDI67156	122428	=	36	%	SCYNEXIS
DNDI67157	122428	=	-8	%	SCYNEXIS
DNDI67158	122428	=	10	%	SCYNEXIS
DNDI67159	122428	=	-21	%	SCYNEXIS
DNDI67161	122428	=	-11	%	SCYNEXIS
DNDI67163	122428	=	-8	%	SCYNEXIS
DNDI67171	122428	=	10	%	SCYNEXIS
DNDI67173	122428	=	-3	%	SCYNEXIS
DNDI67175	122428	=	-11	%	SCYNEXIS
DNDI67177	122428	=	-5	%	SCYNEXIS
DNDI67179	122428	=	0	%	SCYNEXIS
DNDI67181	122428	=	-9	%	SCYNEXIS
DNDI67183	122428	=	-33	%	SCYNEXIS
DNDI67184	122428	=	17	%	SCYNEXIS
DNDI67185	122428	=	3	%	SCYNEXIS
DNDI67186	122428	=	36	%	SCYNEXIS
DNDI67187	122428	=	-24	%	SCYNEXIS
DNDI67189	122428	=	-22	%	SCYNEXIS
DNDI67191	122428	=	-4	%	SCYNEXIS
DNDI67192	122428	=	3	%	SCYNEXIS
DNDI67193	122428	=	-17	%	SCYNEXIS
DNDI67194	122428	=	11	%	SCYNEXIS
DNDI67196	122428	=	3	%	SCYNEXIS
DNDI67203	122428	=	1	%	SCYNEXIS
DNDI67205	122428	=	24	%	SCYNEXIS
DNDI67216	122428	=	15	%	SCYNEXIS
DNDI67217	122428	=	1	%	SCYNEXIS
DNDI67221	122428	=	10	%	SCYNEXIS
DNDI67227	122428	=	-13	%	SCYNEXIS
DNDI67228	122428	=	30	%	SCYNEXIS
DNDI67229	122428	=	8	%	SCYNEXIS
DNDI67231	122428	=	17	%	SCYNEXIS
DNDI67233	122428	=	19	%	SCYNEXIS
DNDI67235	122428	=	-8	%	SCYNEXIS
DNDI67239	122428	=	16	%	SCYNEXIS
DNDI67241	122428	=	7	%	SCYNEXIS
DNDI67253	122428	=	-1	%	SCYNEXIS
DNDI67259	122428	=	6	%	SCYNEXIS
DNDI67263	122428	=	-11	%	SCYNEXIS
DNDI67268	122428	=	4	%	SCYNEXIS
DNDI67269	122428	=	3	%	SCYNEXIS
DNDI67273	122428	=	1	%	SCYNEXIS
DNDI67274	122428	=	0	%	SCYNEXIS
DNDI67275	122428	=	12	%	SCYNEXIS
DNDI67276	122428	=	-25	%	SCYNEXIS
DNDI67277	122428	=	4	%	SCYNEXIS
DNDI67282	122428	=	11	%	SCYNEXIS
DNDI67283	122428	=	17	%	SCYNEXIS
DNDI67285	122428	=	0	%	SCYNEXIS
DNDI67287	122428	=	3	%	SCYNEXIS
DNDI67289	122428	=	5	%	SCYNEXIS
DNDI67291	122428	=	-5	%	SCYNEXIS
DNDI67295	122428	=	1	%	SCYNEXIS
DNDI67298	122428	=	-12	%	SCYNEXIS
DNDI67300	122428	=	-26	%	SCYNEXIS
DNDI67301	122428	=	10	%	SCYNEXIS
DNDI67309	122428	=	4	%	SCYNEXIS
DNDI67311	122428	=	6	%	SCYNEXIS
DNDI67314	122428	=	2	%	SCYNEXIS
DNDI67315	122428	=	0	%	SCYNEXIS
DNDI67317	122428	=	5	%	SCYNEXIS
DNDI67318	122428	=	20	%	SCYNEXIS
DNDI67319	122428	=	0	%	SCYNEXIS
DNDI67320	122428	=	-28	%	SCYNEXIS
DNDI67321	122428	=	4	%	SCYNEXIS
DNDI67323	122428	=	-10	%	SCYNEXIS
DNDI67328	122428	=	6	%	SCYNEXIS
DNDI67329	122428	=	10	%	SCYNEXIS
DNDI67332	122428	=	9	%	SCYNEXIS
DNDI67333	122428	=	1	%	SCYNEXIS
DNDI67336	122428	=	14	%	SCYNEXIS
DNDI67337	122428	=	5	%	SCYNEXIS
DNDI67338	122428	=	1	%	SCYNEXIS
DNDI67339	122428	=	2	%	SCYNEXIS
DNDI67340	122428	=	12	%	SCYNEXIS
DNDI67341	122428	=	11	%	SCYNEXIS
DNDI67342	122428	=	13	%	SCYNEXIS
DNDI67344	122428	=	-14	%	SCYNEXIS
DNDI67345	122428	=	8	%	SCYNEXIS
DNDI67347	122428	=	-7	%	SCYNEXIS
DNDI67349	122428	=	10	%	SCYNEXIS
DNDI67351	122428	=	14	%	SCYNEXIS
DNDI67353	122428	=	10	%	SCYNEXIS
DNDI67355	122428	=	14	%	SCYNEXIS
DNDI67356	122428	=	15	%	SCYNEXIS
DNDI67357	122428	=	3	%	SCYNEXIS
DNDI67365	122428	=	-11	%	SCYNEXIS
DNDI67371	122428	=	0	%	SCYNEXIS
DNDI67374	122428	=	2	%	SCYNEXIS
DNDI67375	122428	=	18	%	SCYNEXIS
DNDI67376	122428	=	7	%	SCYNEXIS
DNDI67377	122428	=	12	%	SCYNEXIS
DNDI67378	122428	=	17	%	SCYNEXIS
DNDI67380	122428	=	22	%	SCYNEXIS
DNDI67381	122428	=	10	%	SCYNEXIS
DNDI67383	122428	=	9	%	SCYNEXIS
DNDI67384	122428	=	9	%	SCYNEXIS
DNDI67386	122428	=	5	%	SCYNEXIS
DNDI67387	122428	=	0	%	SCYNEXIS
DNDI67395	122428	=	-3	%	SCYNEXIS
DNDI67397	122428	=	-6	%	SCYNEXIS
DNDI67399	122428	=	13	%	SCYNEXIS
DNDI67409	122428	=	14	%	SCYNEXIS
DNDI67411	122428	=	3	%	SCYNEXIS
DNDI67412	122428	=	18	%	SCYNEXIS
DNDI67413	122428	=	-2	%	SCYNEXIS
DNDI67414	122428	=	4	%	SCYNEXIS
DNDI67421	122428	=	-2	%	SCYNEXIS
DNDI67423	122428	=	-6	%	SCYNEXIS
DNDI67424	122428	=	18	%	SCYNEXIS
DNDI67426	122428	=	7	%	SCYNEXIS
DNDI67428	122428	=	15	%	SCYNEXIS
DNDI67437	122428	=	18	%	SCYNEXIS
DNDI67438	122428	=	22	%	SCYNEXIS
